match_id,venue,team_1,team_2,match_type,toss_winner,toss_decision,match_winner
1144514,Lord's,England,Australia,ODI,England,field,Australia
1144515,Edgbaston,New Zealand,Pakistan,ODI,New Zealand,bat,Pakistan
1144516,Old Trafford,India,West Indies,ODI,India,bat,India
1144517,Riverside Ground,South Africa,Sri Lanka,ODI,South Africa,field,South Africa
1144519,Lord's,Australia,New Zealand,ODI,Australia,bat,Australia
1144520,Edgbaston,England,India,ODI,England,bat,England
1144521,Riverside Ground,Sri Lanka,West Indies,ODI,West Indies,field,Sri Lanka
1144522,Edgbaston,Bangladesh,India,ODI,India,bat,India
1144523,Riverside Ground,England,New Zealand,ODI,England,bat,England
1144525,Lord's,Bangladesh,Pakistan,ODI,Pakistan,bat,Pakistan
1144526,Headingley,India,Sri Lanka,ODI,Sri Lanka,bat,India
1144527,Old Trafford,Australia,South Africa,ODI,South Africa,bat,South Africa
1144528,Old Trafford,India,New Zealand,ODI,New Zealand,bat,New Zealand
1144529,Edgbaston,Australia,England,ODI,Australia,bat,England
1144530,Lord's,England,New Zealand,ODI,New Zealand,bat,Unknown
1144982,W.A.C.A. Ground,Australia,New Zealand,ODI,New Zealand,field,Australia
1144983,Karen Rolton Oval,Australia,New Zealand,ODI,New Zealand,field,Australia
1144984,Junction Oval,Australia,New Zealand,ODI,New Zealand,bat,Australia
1144986,Perth Stadium,Australia,South Africa,ODI,South Africa,field,South Africa
1144987,Adelaide Oval,Australia,South Africa,ODI,South Africa,field,Australia
1144988,Bellerive Oval,South Africa,Australia,ODI,Australia,field,South Africa
1144997,Sydney Cricket Ground,Australia,India,ODI,Australia,bat,Australia
1144998,Adelaide Oval,Australia,India,ODI,Australia,bat,India
1144999,Melbourne Cricket Ground,Australia,India,ODI,India,field,India
1145892,The Vineyard,New Zealand,Ireland,ODI,New Zealand,bat,New Zealand
1146720,Providence Stadium,Bangladesh,West Indies,ODI,Bangladesh,bat,Bangladesh
1146721,Providence Stadium,West Indies,Bangladesh,ODI,Bangladesh,field,West Indies
1146722,"Warner Park, Basseterre",Bangladesh,West Indies,ODI,Bangladesh,bat,Bangladesh
1152841,Kennington Oval,England,Pakistan,ODI,England,field,Unknown
1152842,The Rose Bowl,England,Pakistan,ODI,Pakistan,field,England
1152843,County Ground,England,Pakistan,ODI,England,field,England
1152844,Trent Bridge,England,Pakistan,ODI,England,field,England
1152845,Headingley,England,Pakistan,ODI,England,bat,England
1153243,Dubai International Cricket Stadium,Bangladesh,Sri Lanka,ODI,Bangladesh,bat,Bangladesh
1153244,Dubai International Cricket Stadium,Hong Kong,Pakistan,ODI,Hong Kong,bat,Pakistan
1153246,Dubai International Cricket Stadium,India,Hong Kong,ODI,Hong Kong,field,India
1153247,Dubai International Cricket Stadium,Pakistan,India,ODI,Pakistan,bat,India
1153249,Dubai International Cricket Stadium,Bangladesh,India,ODI,India,field,India
1153251,Dubai International Cricket Stadium,Pakistan,India,ODI,Pakistan,bat,India
1153254,Sheikh Zayed Stadium,Bangladesh,Pakistan,ODI,Bangladesh,bat,Bangladesh
1153255,Dubai International Cricket Stadium,Bangladesh,India,ODI,India,field,India
1153314,"Shere Bangla National Stadium, Mirpur",Bangladesh,West Indies,ODI,West Indies,bat,Bangladesh
1153315,"Shere Bangla National Stadium, Mirpur",Bangladesh,West Indies,ODI,West Indies,field,West Indies
1153316,Sylhet International Cricket Stadium,Bangladesh,West Indies,ODI,Bangladesh,field,Bangladesh
1153635,"Shere Bangla National Stadium, Mirpur",Bangladesh,Zimbabwe,ODI,Bangladesh,bat,Bangladesh
1153636,Zahur Ahmed Chowdhury Stadium,Zimbabwe,Bangladesh,ODI,Bangladesh,field,Bangladesh
1153637,Zahur Ahmed Chowdhury Stadium,Zimbabwe,Bangladesh,ODI,Bangladesh,field,Bangladesh
1153691,McLean Park,New Zealand,India,ODI,New Zealand,bat,India
1153692,Bay Oval,New Zealand,India,ODI,India,bat,India
1153693,Bay Oval,New Zealand,India,ODI,New Zealand,bat,India
1153694,Seddon Park,New Zealand,India,ODI,New Zealand,field,New Zealand
1153695,Westpac Stadium,New Zealand,India,ODI,India,bat,India
1153840,Bay Oval,New Zealand,Sri Lanka,ODI,New Zealand,bat,New Zealand
1153841,Bay Oval,New Zealand,Sri Lanka,ODI,New Zealand,bat,New Zealand
1153842,Saxton Oval,New Zealand,Sri Lanka,ODI,Sri Lanka,field,New Zealand
1153844,McLean Park,New Zealand,Bangladesh,ODI,Bangladesh,bat,New Zealand
1153845,Hagley Oval,New Zealand,Bangladesh,ODI,New Zealand,field,New Zealand
1153846,University Oval,New Zealand,Bangladesh,ODI,Bangladesh,field,New Zealand
1153855,McLean Park,New Zealand,India,ODI,India,field,India
1153856,Bay Oval,New Zealand,India,ODI,India,field,India
1153857,Seddon Park,New Zealand,India,ODI,New Zealand,field,New Zealand
1154649,Kinrara Academy Oval,United Arab Emirates,Nepal,ODI,Nepal,field,United Arab Emirates
1156212,"Kensington Oval, Bridgetown",South Africa,West Indies,ODI,West Indies,field,South Africa
1156214,"Kensington Oval, Bridgetown",West Indies,South Africa,ODI,West Indies,bat,West Indies
1157378,Sheikh Zayed Stadium,New Zealand,Pakistan,ODI,New Zealand,bat,New Zealand
1157379,Sheikh Zayed Stadium,New Zealand,Pakistan,ODI,New Zealand,bat,Pakistan
1157380,Dubai International Cricket Stadium,Pakistan,New Zealand,ODI,Pakistan,bat,Unknown
1157706,Galle International Stadium,Sri Lanka,India,ODI,Sri Lanka,bat,India
1157707,Galle International Stadium,India,Sri Lanka,ODI,India,bat,India
1157708,Chilaw Marians Cricket Club Ground,India,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
1157754,Barsapara Cricket Stadium,West Indies,India,ODI,India,field,India
1157755,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,West Indies,ODI,India,bat,Unknown
1157756,Maharashtra Cricket Association Stadium,West Indies,India,ODI,India,field,West Indies
1157757,Brabourne Stadium,India,West Indies,ODI,India,bat,India
1157758,Greenfield International Stadium,West Indies,India,ODI,West Indies,bat,India
1158066,"Kensington Oval, Barbados",West Indies,England,ODI,West Indies,bat,England
1158067,"Kensington Oval, Barbados",West Indies,England,ODI,England,field,West Indies
1158069,"National Cricket Stadium, Grenada",West Indies,England,ODI,West Indies,field,England
1158070,"Darren Sammy National Cricket Stadium, St Lucia",West Indies,England,ODI,West Indies,field,West Indies
1161014,"The Village, Malahide",Ireland,England,ODI,England,field,England
1161228,Kinrara Academy Oval,Pakistan,Australia,ODI,Pakistan,bat,Australia
1161229,Kinrara Academy Oval,Australia,Pakistan,ODI,Australia,bat,Australia
1161230,Kinrara Academy Oval,Australia,Pakistan,ODI,Australia,bat,Australia
1168016,Grace Road,England,West Indies,ODI,England,bat,England
1168017,"County Ground, New Road",England,West Indies,ODI,England,bat,England
1168018,County Ground,England,West Indies,ODI,West Indies,field,England
1168022,Grace Road,England,Australia,ODI,Australia,field,Australia
1168023,Grace Road,England,Australia,ODI,England,bat,Australia
1168024,St Lawrence Ground,England,Australia,ODI,England,field,Australia
1168164,Senwes Park,South Africa,Sri Lanka,ODI,Sri Lanka,field,South Africa
1168165,Senwes Park,South Africa,Sri Lanka,ODI,Sri Lanka,field,South Africa
1168166,Senwes Park,South Africa,Sri Lanka,ODI,Sri Lanka,bat,South Africa
1168242,"Rajiv Gandhi International Stadium, Uppal",India,Australia,ODI,Australia,bat,India
1168243,"Vidarbha Cricket Association Stadium, Jamtha",India,Australia,ODI,Australia,field,India
1168244,JSCA International Stadium Complex,India,Australia,ODI,India,field,Australia
1168245,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,Australia,ODI,India,bat,Australia
1168246,Arun Jaitley Stadium,India,Australia,ODI,Australia,bat,Australia
1168508,Castle Avenue,Ireland,West Indies,ODI,Ireland,field,West Indies
1168509,Castle Avenue,Bangladesh,West Indies,ODI,West Indies,bat,Bangladesh
1168511,"The Village, Malahide",Ireland,West Indies,ODI,Ireland,bat,West Indies
1168512,"The Village, Malahide",Bangladesh,West Indies,ODI,West Indies,bat,Bangladesh
1168513,Castle Avenue,Ireland,Bangladesh,ODI,Ireland,bat,Bangladesh
1168514,"The Village, Malahide",Bangladesh,West Indies,ODI,Bangladesh,field,Bangladesh
1168517,"Bready Cricket Club, Magheramason",Ireland,Zimbabwe,ODI,Ireland,field,Ireland
1168518,"Civil Service Cricket Club, Stormont",Ireland,Zimbabwe,ODI,Zimbabwe,field,Ireland
1168519,"Civil Service Cricket Club, Stormont",Ireland,Zimbabwe,ODI,Zimbabwe,bat,Ireland
1169332,"Grange Cricket Club, Raeburn Place",Scotland,Sri Lanka,ODI,Scotland,field,Sri Lanka
1170454,ICC Academy,United Arab Emirates,Nepal,ODI,United Arab Emirates,field,United Arab Emirates
1170455,ICC Academy,United Arab Emirates,Nepal,ODI,Nepal,bat,Nepal
1170456,ICC Academy,United Arab Emirates,Nepal,ODI,Nepal,field,Nepal
1172160,Wankhede Stadium,India,England,ODI,England,field,India
1172161,Wankhede Stadium,India,England,ODI,England,bat,India
1172162,Wankhede Stadium,India,England,ODI,India,bat,England
1172210,Dubai International Cricket Stadium,Pakistan,West Indies,ODI,West Indies,bat,West Indies
1172211,ICC Academy,Pakistan,West Indies,ODI,Pakistan,bat,Pakistan
1174238,Sharjah Cricket Stadium,Australia,Pakistan,ODI,Pakistan,bat,Australia
1174239,Sharjah Cricket Stadium,Australia,Pakistan,ODI,Pakistan,bat,Australia
1174240,Sheikh Zayed Stadium,Australia,Pakistan,ODI,Australia,bat,Australia
1174241,Dubai International Cricket Stadium,Australia,Pakistan,ODI,Pakistan,field,Australia
1174242,Dubai International Cricket Stadium,Australia,Pakistan,ODI,Pakistan,field,Australia
1174844,Affies Park,Papua New Guinea,United States of America,ODI,Papua New Guinea,field,Papua New Guinea
1174845,Wanderers Cricket Ground,Namibia,Oman,ODI,Namibia,bat,Namibia
1176432,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,England,ODI,Sri Lanka,field,England
1176433,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,England,ODI,Sri Lanka,bat,England
1176434,FTZ Sports Complex (BOI),Sri Lanka,England,ODI,Sri Lanka,bat,England
1177015,Senwes Park,South Africa,Pakistan,ODI,Pakistan,field,Pakistan
1177016,Senwes Park,South Africa,Pakistan,ODI,South Africa,field,South Africa
1177017,Willowmoore Park,South Africa,Pakistan,ODI,Pakistan,field,Unknown
1179272,Harare Sports Club,Zimbabwe,United Arab Emirates,ODI,Zimbabwe,field,Zimbabwe
1179273,Harare Sports Club,Zimbabwe,United Arab Emirates,ODI,Zimbabwe,field,Zimbabwe
1179275,Harare Sports Club,Zimbabwe,United Arab Emirates,ODI,United Arab Emirates,bat,Zimbabwe
1183513,Allan Border Field,Australia,Sri Lanka,ODI,Australia,bat,Australia
1183514,Allan Border Field,Australia,Sri Lanka,ODI,Australia,bat,Australia
1183515,Allan Border Field,Australia,Sri Lanka,ODI,Sri Lanka,bat,Australia
1183537,Sydney Cricket Ground,Australia,New Zealand,ODI,Australia,bat,Australia
1185310,Newlands,South Africa,England,ODI,South Africa,field,South Africa
1185311,Kingsmead,South Africa,England,ODI,England,field,Unknown
1185312,The Wanderers Stadium,South Africa,England,ODI,England,field,England
1185319,Boland Park,South Africa,Australia,ODI,South Africa,bat,South Africa
1185320,Mangaung Oval,South Africa,Australia,ODI,Australia,bat,South Africa
1185321,Senwes Park,South Africa,Australia,ODI,South Africa,field,South Africa
1187021,"MA Chidambaram Stadium, Chepauk",India,West Indies,ODI,West Indies,field,West Indies
1187022,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,West Indies,ODI,West Indies,field,India
1187023,Barabati Stadium,India,West Indies,ODI,India,field,India
1187027,Wankhede Stadium,India,Australia,ODI,Australia,field,Australia
1187028,Saurashtra Cricket Association Stadium,India,Australia,ODI,Australia,field,India
1187029,M.Chinnaswamy Stadium,India,Australia,ODI,Australia,bat,India
1187682,Seddon Park,New Zealand,India,ODI,New Zealand,field,New Zealand
1187683,Eden Park,New Zealand,India,ODI,India,field,New Zealand
1187684,Bay Oval,New Zealand,India,ODI,New Zealand,field,New Zealand
1187714,Eden Park Outer Oval,New Zealand,South Africa,ODI,South Africa,field,South Africa
1187715,Eden Park Outer Oval,New Zealand,South Africa,ODI,New Zealand,bat,South Africa
1187716,Seddon Park,New Zealand,South Africa,ODI,South Africa,field,South Africa
1188377,Sportpark Het Schootsveld,Netherlands,Zimbabwe,ODI,Zimbabwe,bat,Netherlands
1188378,Sportpark Het Schootsveld,Netherlands,Zimbabwe,ODI,Zimbabwe,bat,Netherlands
1188624,"Providence Stadium, Guyana",West Indies,India,ODI,India,field,Unknown
1188625,"Queen's Park Oval, Trinidad",West Indies,India,ODI,India,bat,India
1188626,"Queen's Park Oval, Trinidad",West Indies,India,ODI,West Indies,bat,India
1193504,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,ODI,Sri Lanka,bat,Sri Lanka
1193505,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,ODI,Bangladesh,bat,Sri Lanka
1193506,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,ODI,Sri Lanka,bat,Sri Lanka
1196670,Mannofield Park,Oman,Papua New Guinea,ODI,Oman,field,Oman
1196671,Mannofield Park,Scotland,Oman,ODI,Scotland,bat,Oman
1196672,Mannofield Park,Scotland,Papua New Guinea,ODI,Scotland,field,Scotland
1196673,Mannofield Park,Scotland,Oman,ODI,Oman,field,Scotland
1196674,Mannofield Park,Scotland,Papua New Guinea,ODI,Papua New Guinea,field,Scotland
1196675,Mannofield Park,Oman,Papua New Guinea,ODI,Oman,field,Oman
1198238,Old Trafford,Australia,England,ODI,England,field,Australia
1198239,Old Trafford,England,Australia,ODI,England,bat,England
1198240,Old Trafford,England,Australia,ODI,England,bat,Australia
1198247,The Rose Bowl,Ireland,England,ODI,England,field,England
1198248,The Rose Bowl,Ireland,England,ODI,Ireland,bat,England
1198249,The Rose Bowl,England,Ireland,ODI,Ireland,field,Ireland
1198472,"Coolidge Cricket Ground, Antigua",Australia,West Indies,ODI,West Indies,field,Australia
1198474,"Sir Vivian Richards Stadium, Antigua",West Indies,Australia,ODI,West Indies,bat,Australia
1198487,National Stadium,Pakistan,Sri Lanka,ODI,Pakistan,bat,Pakistan
1198488,National Stadium,Pakistan,Sri Lanka,ODI,Sri Lanka,bat,Pakistan
1199225,Central Broward Regional Park Stadium Turf Ground,United States of America,Papua New Guinea,ODI,United States of America,bat,United States of America
1199226,Central Broward Regional Park Stadium Turf Ground,United States of America,Namibia,ODI,Namibia,bat,United States of America
1199227,Central Broward Regional Park Stadium Turf Ground,United States of America,Papua New Guinea,ODI,United States of America,bat,United States of America
1199229,Central Broward Regional Park Stadium Turf Ground,Namibia,Papua New Guinea,ODI,Papua New Guinea,bat,Namibia
1199230,Central Broward Regional Park Stadium Turf Ground,Namibia,Papua New Guinea,ODI,Namibia,bat,Namibia
1200180,Reliance Stadium,India,South Africa,ODI,South Africa,bat,India
1200181,Reliance Stadium,India,South Africa,ODI,India,field,India
1200182,Reliance Stadium,India,South Africa,ODI,India,bat,India
1202249,"Sir Vivian Richards Stadium, North Sound",West Indies,India,ODI,West Indies,bat,West Indies
1202250,"Sir Vivian Richards Stadium, Antigua",West Indies,India,ODI,India,bat,India
1202251,"Sir Vivian Richards Stadium, Antigua",West Indies,India,ODI,West Indies,bat,India
1203673,"Kensington Oval, Barbados",West Indies,Ireland,ODI,Ireland,bat,West Indies
1203674,"Kensington Oval, Barbados",West Indies,Ireland,ODI,Ireland,bat,West Indies
1203675,"National Cricket Stadium, Grenada",West Indies,Ireland,ODI,West Indies,field,West Indies
1206059,Sharjah Cricket Stadium,United Arab Emirates,United States of America,ODI,United Arab Emirates,bat,United States of America
1206060,Sharjah Cricket Stadium,Scotland,United States of America,ODI,United States of America,bat,United States of America
1206062,ICC Academy,United Arab Emirates,United States of America,ODI,United Arab Emirates,field,United States of America
1206063,ICC Academy,Scotland,United States of America,ODI,Scotland,field,Scotland
1206064,ICC Academy,United Arab Emirates,Scotland,ODI,United Arab Emirates,field,United Arab Emirates
1208344,Kinrara Academy Oval,England,Pakistan,ODI,England,bat,England
1208345,Kinrara Academy Oval,England,Pakistan,ODI,England,bat,England
1208346,Kinrara Academy Oval,England,Pakistan,ODI,England,field,Unknown
1211169,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,United Arab Emirates,ODI,Oman,field,Oman
1211170,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,United Arab Emirates,ODI,Namibia,field,United Arab Emirates
1211171,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Namibia,ODI,Namibia,bat,Namibia
1211173,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,United Arab Emirates,ODI,Namibia,bat,United Arab Emirates
1213871,Sinhalese Sports Club Ground,Sri Lanka,West Indies,ODI,Sri Lanka,field,Sri Lanka
1213872,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,West Indies,ODI,West Indies,field,Sri Lanka
1213873,Pallekele International Cricket Stadium,Sri Lanka,West Indies,ODI,Sri Lanka,bat,Sri Lanka
1214667,Sylhet International Cricket Stadium,Bangladesh,Zimbabwe,ODI,Bangladesh,bat,Bangladesh
1214668,Sylhet International Cricket Stadium,Bangladesh,Zimbabwe,ODI,Bangladesh,bat,Bangladesh
1214669,Sylhet International Cricket Stadium,Bangladesh,Zimbabwe,ODI,Zimbabwe,field,Bangladesh
1215122,Tribhuvan University International Cricket Ground,Nepal,Oman,ODI,Nepal,field,Oman
1215123,Tribhuvan University International Cricket Ground,Oman,United States of America,ODI,Oman,field,Oman
1215124,Tribhuvan University International Cricket Ground,Nepal,United States of America,ODI,United States of America,field,Nepal
1215125,Tribhuvan University International Cricket Ground,Nepal,Oman,ODI,Oman,field,Oman
1215126,Tribhuvan University International Cricket Ground,Oman,United States of America,ODI,United States of America,field,Oman
1215127,Tribhuvan University International Cricket Ground,Nepal,United States of America,ODI,Nepal,field,Nepal
1223944,Allan Border Field,New Zealand,Australia,ODI,Australia,field,Australia
1223945,Allan Border Field,New Zealand,Australia,ODI,Australia,field,Australia
1223946,Allan Border Field,Australia,New Zealand,ODI,New Zealand,field,Australia
